episode,total_reward,average_q,safe_rate_100,attempted,executed,steps,epsilon,training_loss
332,-128.3768481209,0.4864338338,0.0700000000,79,67,96,0.7047325000,2.461856
333,-122.1894764612,0.2336214632,0.0700000000,86,73,115,0.7035940000,2.030703
334,-78.1790715783,-1.0065370798,0.0700000000,69,58,94,0.7026634000,2.132227
335,-116.1441652929,-0.3718076944,0.0700000000,77,66,106,0.7016140000,2.076934
336,-64.6147866556,-0.7802591920,0.0700000000,62,49,77,0.7008517000,2.772930
337,-89.8412500233,-1.0398049355,0.0700000000,57,51,76,0.7000993000,1.817834
338,-107.2256296440,-0.3485691547,0.0700000000,54,46,66,0.6994459000,2.198281
339,-17.4380824738,-0.4746201634,0.0700000000,104,93,133,0.6981292000,2.116340
340,-138.6484720964,-0.5165873766,0.0600000000,61,54,76,0.6973768000,1.962794
341,-117.3892201989,-0.9437558055,0.0600000000,79,66,92,0.6964660000,2.341204
342,-112.5723404458,-1.4903043509,0.0600000000,64,57,86,0.6956146000,2.170988
343,-42.9155716727,-1.3030556440,0.0600000000,51,43,67,0.6949513000,2.078996
344,-99.3796224622,-1.2468285561,0.0600000000,85,72,120,0.6937633000,1.965393
345,-105.3480351978,-1.8311067820,0.0500000000,66,56,83,0.6929416000,2.346100
346,-57.5199055325,-2.0663337708,0.0500000000,75,60,110,0.6918526000,2.046996
347,-135.3222976746,-1.1210321188,0.0500000000,66,57,82,0.6910408000,2.296311
348,-44.6644238270,-1.5311856270,0.0500000000,61,55,77,0.6902785000,2.434074
349,-79.0427216809,-0.9784116745,0.0500000000,58,48,68,0.6896053000,2.314190
350,-68.9873897475,-1.0909192562,0.0500000000,78,64,121,0.6884074000,2.305848
351,-100.9583317192,-1.6316037178,0.0500000000,52,47,65,0.6877639000,2.314345
352,-97.7127873624,-0.7897427082,0.0500000000,64,52,82,0.6869521000,2.064232
353,-68.8729008737,-1.9215369225,0.0500000000,88,77,119,0.6857740000,2.198974
354,-90.0846143177,-1.0944702625,0.0500000000,63,57,83,0.6849523000,2.267534
355,-86.2069107153,-1.7645429373,0.0500000000,53,47,75,0.6842098000,1.864667
356,-102.2991541293,-1.0217933655,0.0500000000,53,48,70,0.6835168000,1.983293
357,-92.1438778556,-2.9088659286,0.0500000000,84,75,104,0.6824872000,2.176815
358,-76.9541213528,-2.7714591026,0.0500000000,48,38,64,0.6818536000,1.813678
359,-102.8649126053,-2.3386619091,0.0500000000,68,59,78,0.6810814000,2.444903
360,-98.9495114338,-2.3491168022,0.0500000000,69,58,84,0.6802498000,2.233517
361,-90.7952602127,-2.0664823055,0.0400000000,46,39,62,0.6796360000,1.830283
362,-48.5678781929,-2.3613374233,0.0500000000,78,64,95,0.6786955000,2.303985
363,-103.5539660338,-2.7020497322,0.0500000000,77,65,96,0.6777451000,1.957133
364,-84.4347986317,-2.0541303158,0.0500000000,63,59,74,0.6770125000,2.394387
365,-101.4616341244,-1.4679569006,0.0500000000,79,70,113,0.6758938000,2.097140
366,-101.8780313942,-2.3992531300,0.0500000000,76,58,96,0.6749434000,2.115573
367,-148.2483749971,-2.4949440956,0.0500000000,71,60,90,0.6740524000,2.461953
368,-155.4682996372,-2.9703235626,0.0500000000,82,68,98,0.6730822000,1.969755
369,-83.2642421798,-2.6408009529,0.0500000000,51,45,58,0.6725080000,2.322549
370,-84.4535165483,-2.1530933380,0.0500000000,56,46,76,0.6717556000,2.283960
371,-28.2962710894,-1.7326518297,0.0600000000,81,70,98,0.6707854000,1.749963
372,-131.6292475010,-2.1660225391,0.0600000000,75,67,100,0.6697954000,1.984048
373,-197.2618738205,-1.7918566465,0.0600000000,85,78,105,0.6687559000,2.026279
374,-117.0869085528,-2.1514914036,0.0600000000,59,55,79,0.6679738000,1.923406
375,-125.5321328802,-3.2930836678,0.0600000000,80,69,112,0.6668650000,2.291135
376,-114.7905648215,-2.9813013077,0.0600000000,63,53,84,0.6660334000,2.070814
377,-31.7922108474,-2.9513399601,0.0600000000,72,60,81,0.6652315000,2.224700
378,-93.5945055014,-3.0379588604,0.0600000000,74,61,91,0.6643306000,2.318149
379,-131.3674898128,-4.1423673630,0.0600000000,88,80,115,0.6631921000,2.177648
380,-86.1638320880,-3.5204596519,0.0600000000,72,62,105,0.6621526000,2.151074
381,-77.3486271897,-3.7324769497,0.0600000000,74,63,91,0.6612517000,1.890655
382,-76.8797360483,-3.2746217251,0.0600000000,75,69,92,0.6603409000,2.260427
383,-88.3377734500,-3.5786581039,0.0600000000,101,88,129,0.6590638000,1.971006
384,-112.5448348257,-3.6887364388,0.0600000000,78,61,112,0.6579550000,2.182478
385,-111.7067596816,-3.9467921257,0.0600000000,50,44,69,0.6572719000,2.263710
386,-118.4665002262,-3.9757363796,0.0600000000,88,78,117,0.6561136000,2.162028
387,-83.7444533018,-3.9293940067,0.0600000000,74,64,101,0.6551137000,2.213275
388,-100.9518650221,-3.8120899200,0.0600000000,66,58,86,0.6542623000,2.282869
389,-202.8888384511,-3.4597575665,0.0600000000,109,98,136,0.6529159000,2.210840
390,-87.3951501139,-3.6778335571,0.0600000000,97,82,123,0.6516982000,2.131545
391,-151.4089270184,-3.8754730225,0.0600000000,54,48,80,0.6509062000,2.351941
392,-41.1366923839,-3.0966858864,0.0600000000,61,54,75,0.6501637000,2.079045
393,-82.6255670681,-3.3728203773,0.0600000000,88,76,126,0.6489163000,2.302276
394,-49.8231993357,-3.4130680561,0.0600000000,93,79,113,0.6477976000,1.895729
395,-129.5816605126,-4.3877677917,0.0600000000,54,46,76,0.6470452000,2.021301
396,-23.3976660854,-4.9796218872,0.0600000000,53,47,70,0.6463522000,1.753484
397,-91.9991519520,-4.0445089340,0.0600000000,89,78,117,0.6451939000,2.411097
398,-57.2186920755,-4.5493855476,0.0600000000,70,63,77,0.6444316000,1.828591
399,-66.5160041494,-3.8374187946,0.0600000000,67,55,78,0.6436594000,2.070732
400,-71.1724819416,-4.3811988831,0.0500000000,64,55,88,0.6427882000,1.887840
401,-74.7282181287,-4.8971633911,0.0500000000,49,44,56,0.6422338000,1.999833
402,-70.8288380282,-4.8960123062,0.0500000000,85,68,116,0.6410854000,2.337375
403,-74.9478143988,-5.0380930901,0.0500000000,59,51,72,0.6403726000,2.077291
404,16.2500416727,-3.8021383286,0.0600000000,52,44,68,0.6396994000,2.051040
405,-65.5008851394,-4.7185955048,0.0600000000,54,47,70,0.6390064000,2.476810
406,-82.5538624471,-4.0016341209,0.0600000000,56,48,79,0.6382243000,2.006606
407,-107.8433116736,-4.3485102654,0.0600000000,66,55,86,0.6373729000,1.933678
408,-184.6876853700,-4.0601296425,0.0600000000,96,77,127,0.6361156000,1.899450
409,-149.1634508094,-3.8111844063,0.0500000000,90,73,128,0.6348484000,1.859974
410,-125.7644503256,-4.5393528938,0.0500000000,84,75,105,0.6338089000,2.290539
411,-127.3708781723,-4.3660645485,0.0500000000,72,55,92,0.6328981000,2.290295
412,-92.1021268530,-5.3941326141,0.0500000000,75,61,110,0.6318091000,1.871263
413,-78.2838783138,-4.9469308853,0.0500000000,76,63,107,0.6307498000,2.141004
414,-94.1210529460,-5.1681470871,0.0400000000,74,63,89,0.6298687000,1.956309
415,-131.9029120331,-5.7995376587,0.0400000000,51,42,61,0.6292648000,2.158304
416,-79.1750559072,-5.0963273048,0.0400000000,65,52,80,0.6284728000,1.950994
417,-67.4320652970,-4.6260766983,0.0400000000,65,58,77,0.6277105000,2.547229
418,-66.0672141034,-4.6721796989,0.0300000000,70,59,84,0.6268789000,2.061347
419,-117.5390415480,-3.9442262650,0.0300000000,71,61,101,0.6258790000,2.295975
420,-94.9088793874,-4.5738363266,0.0300000000,82,76,115,0.6247405000,2.046820
421,-85.8485569119,-4.2344713211,0.0300000000,72,67,98,0.6237703000,1.930060
422,-50.3587366922,-5.0720210075,0.0300000000,66,59,81,0.6229684000,2.081075
423,-57.4143699131,-4.4367885590,0.0300000000,61,55,73,0.6222457000,2.047828
424,-132.2178141543,-4.1794147491,0.0300000000,47,38,57,0.6216814000,2.136458
425,-58.2627309661,-4.7538642883,0.0300000000,91,76,113,0.6205627000,1.884422
426,-98.0646482994,-4.7405018806,0.0300000000,51,48,72,0.6198499000,1.887085
427,-104.0380690382,-4.6485190392,0.0300000000,72,57,99,0.6188698000,2.142026
428,-70.8522494338,-3.8092260361,0.0300000000,85,78,113,0.6177511000,1.914412
429,-67.1095816856,-4.3245267868,0.0300000000,74,66,96,0.6168007000,1.908115
430,-27.2842494172,-4.6862397194,0.0300000000,77,66,97,0.6158404000,1.681516
431,-36.4802488368,-5.3201198578,0.0300000000,53,47,66,0.6151870000,2.045372
432,-109.7501889609,-5.9766654968,0.0300000000,90,75,116,0.6140386000,2.155313
433,-78.9375111871,-4.5796642303,0.0300000000,52,38,67,0.6133753000,1.971705
434,-9.9627167177,-4.2764029503,0.0400000000,80,70,113,0.6122566000,2.029550
435,-188.6942976538,-4.9996309280,0.0400000000,113,98,136,0.6109102000,1.807457
436,-89.6698132615,-5.2968287468,0.0400000000,66,53,104,0.6098806000,1.992192
437,-18.8352009013,-5.1667914391,0.0500000000,88,73,117,0.6087223000,1.992053
438,-96.2291124427,-5.2558455467,0.0500000000,59,54,72,0.6080095000,2.099594
439,-104.8810829939,-4.9298529625,0.0500000000,103,84,118,0.6068413000,2.144098
440,-55.1818678590,-5.6225094795,0.0500000000,81,73,95,0.6059008000,2.241344
441,-107.2504894086,-5.7234582901,0.0500000000,69,54,101,0.6049009000,1.972026
442,-93.4942667562,-5.5524258614,0.0500000000,86,78,123,0.6036832000,2.002541
443,-82.8062165166,-5.7913632393,0.0500000000,84,76,108,0.6026140000,2.008387
444,-29.0302413874,-5.2600636482,0.0600000000,83,68,105,0.6015745000,1.982757
445,-119.0807611472,-5.4468107224,0.0600000000,68,55,76,0.6008221000,1.942972
446,-222.1829883017,-4.8197240829,0.0600000000,93,76,139,0.5994460000,1.832827
447,-83.7337587501,-4.9372234344,0.0600000000,56,48,72,0.5987332000,1.981948
448,-121.6114209309,-4.8109893799,0.0600000000,81,67,104,0.5977036000,1.839310
449,-91.9167147792,-5.3026180267,0.0600000000,57,48,70,0.5970106000,1.925585
450,-147.5095666436,-5.2000761032,0.0600000000,88,80,107,0.5959513000,2.013807
451,-63.2647658590,-5.3131704330,0.0600000000,67,58,80,0.5951593000,1.762592
452,23.1855920743,-4.8991460800,0.0700000000,64,53,71,0.5944564000,2.118002
453,-85.0092172132,-5.3430862427,0.0700000000,73,65,81,0.5936545000,2.089407
454,-115.9942981485,-5.7184882164,0.0700000000,91,77,107,0.5925952000,1.987391
455,-119.3938260740,-5.7974820137,0.0700000000,66,54,89,0.5917141000,2.202953
456,-87.6712381755,-5.1249837875,0.0700000000,80,69,104,0.5906845000,1.981262
457,-94.2837840011,-4.8423199654,0.0700000000,98,86,128,0.5894173000,2.300646
458,-101.1719023702,-5.8044762611,0.0700000000,77,64,114,0.5882887000,2.143130
459,-106.2043794356,-7.0698957443,0.0700000000,61,54,86,0.5874373000,1.911042
460,-81.5397236380,-5.9400434494,0.0700000000,57,50,75,0.5866948000,1.962188
461,-402.4921805208,-6.0461878777,0.0700000000,520,455,624,0.5805172000,1.843069
462,-16.1664288168,-6.6705503464,0.0700000000,61,57,81,0.5797153000,1.927949
463,-101.9267383343,-6.1873717308,0.0700000000,95,83,104,0.5786857000,1.944703
464,-88.2966339663,-6.2901468277,0.0700000000,64,51,77,0.5779234000,2.025199
465,-34.0097598906,-6.9510226250,0.0700000000,57,49,66,0.5772700000,2.220054
466,-66.8723148418,-6.2760839462,0.0700000000,72,61,81,0.5764681000,2.190353
467,-193.5559945997,-5.7029991150,0.0700000000,84,78,111,0.5753692000,2.020570
468,-96.0039865547,-6.3062314987,0.0700000000,64,56,82,0.5745574000,1.987890
469,-33.8971409558,-6.2529993057,0.0700000000,72,57,90,0.5736664000,1.901309
470,-67.1658569903,-6.7116327286,0.0700000000,56,46,70,0.5729734000,2.467051
471,-58.0030932074,-6.1330103874,0.0600000000,77,60,92,0.5720626000,2.004248
472,20.6278006632,-5.2640752792,0.0700000000,68,61,87,0.5712013000,1.972136
473,-63.2836868002,-6.2101111412,0.0700000000,105,90,128,0.5699341000,1.964601
474,-53.6701557080,-6.7529168129,0.0700000000,86,80,129,0.5686570000,2.004130
475,-92.5565806681,-7.0069746971,0.0700000000,73,56,104,0.5676274000,2.207092
476,-61.3324090525,-6.6059255600,0.0700000000,79,69,90,0.5667364000,1.862781
477,-35.3634740539,-6.7665729523,0.0700000000,57,48,74,0.5660038000,2.164878
478,-117.5813034792,-6.3999338150,0.0700000000,71,60,84,0.5651722000,2.005980
479,-91.9315222676,-7.0235624313,0.0700000000,83,73,118,0.5640040000,1.841003
480,-92.0183469667,-7.6567492485,0.0700000000,89,76,122,0.5627962000,1.968562
481,-81.1583234772,-6.7156152725,0.0700000000,68,57,76,0.5620438000,2.216176
482,-106.4729227386,-7.0053453445,0.0700000000,85,71,116,0.5608954000,1.768411
483,-78.6182388136,-6.5312252045,0.0700000000,54,44,64,0.5602618000,2.065504
484,-71.9364338805,-6.8669528961,0.0700000000,131,113,160,0.5586778000,2.061530
485,-68.5086558626,-7.4388666153,0.0700000000,79,65,94,0.5577472000,2.072954
486,-112.2952803414,-8.0995826721,0.0700000000,88,73,106,0.5566978000,1.892490
487,-19.6195297047,-7.4605865479,0.0700000000,104,92,122,0.5554900000,1.892545
488,-92.7722034867,-8.0704402924,0.0700000000,70,57,90,0.5545990000,2.200242
489,-110.0504350065,-8.3265686035,0.0700000000,82,72,118,0.5534308000,1.865310
490,-194.5288047533,-7.1838254929,0.0700000000,100,88,118,0.5522626000,2.186059
491,-78.0371278979,-7.2033796310,0.0700000000,75,62,101,0.5512627000,1.893303
492,-118.7655074525,-8.3020086288,0.0700000000,75,62,91,0.5503618000,1.790737
493,-78.7583568225,-7.4303851128,0.0700000000,61,50,69,0.5496787000,1.796395
494,-71.4489236355,-8.1783103943,0.0700000000,74,66,98,0.5487085000,2.143378
495,-74.5783849660,-8.5194654465,0.0700000000,87,71,111,0.5476096000,2.352974
496,-90.4946087970,-7.8971481323,0.0700000000,65,52,89,0.5467285000,1.875413
497,25.2856336404,-8.4177131653,0.0800000000,83,67,114,0.5455999000,1.765791
498,-86.0821879804,-7.9968357086,0.0800000000,120,100,140,0.5442139000,2.042550
499,-94.7346924003,-8.8828382492,0.0800000000,84,70,110,0.5431249000,2.028375
500,-97.3179512757,-8.8865518570,0.0800000000,99,82,131,0.5418280000,2.052579
501,-60.0106845746,-8.2442398071,0.0800000000,66,57,78,0.5410558000,2.033611
502,-81.1234472772,-8.2516536713,0.0800000000,118,102,148,0.5395906000,2.024400
503,-111.4995223259,-9.2393970490,0.0800000000,94,81,113,0.5384719000,1.946109
504,-133.6669862781,-8.1098699570,0.0700000000,80,67,112,0.5373631000,2.171576
505,-84.9044392457,-9.0510950089,0.0700000000,83,69,105,0.5363236000,1.768968
506,-48.2296517712,-8.5386943817,0.0700000000,86,77,99,0.5353435000,1.791080
507,-51.9414718009,-8.8024787903,0.0700000000,64,56,85,0.5345020000,2.138271
508,-76.2048643823,-8.4441690445,0.0700000000,69,56,78,0.5337298000,2.056788
509,-13.6491682062,-8.5883903503,0.0700000000,86,73,109,0.5326507000,2.011121
510,17.5248330254,-8.6396427155,0.0800000000,76,66,90,0.5317597000,1.987797
511,-53.6530224912,-8.8006563187,0.0800000000,65,57,81,0.5309578000,1.858649
512,-253.0250964694,-8.8185529709,0.0800000000,122,105,140,0.5295718000,1.972076
513,-81.8683502005,-7.0704998970,0.0800000000,55,46,70,0.5288788000,1.836908
514,-82.5282354462,-8.0561008453,0.0800000000,84,73,101,0.5278789000,2.055508
515,-48.1518766651,-9.1554937363,0.0800000000,110,99,131,0.5265820000,2.086203
516,-88.7722911162,-8.6103982925,0.0800000000,78,68,113,0.5254633000,1.958263
517,10.4078317701,-7.9179043770,0.0900000000,72,57,83,0.5246416000,1.785639
518,-51.0187065008,-9.2240829468,0.0900000000,75,67,94,0.5237110000,1.932735
519,-21.6999112230,-8.1319303513,0.1000000000,69,55,109,0.5226319000,1.958850
520,-37.0395761042,-8.0025634766,0.1000000000,72,61,86,0.5217805000,2.134314
521,-87.9307033247,-8.0449438095,0.1000000000,64,51,75,0.5210380000,1.914689
522,-118.6479347558,-8.2672729492,0.1000000000,87,74,110,0.5199490000,1.908932
523,-75.1531437594,-8.7653760910,0.1000000000,65,52,82,0.5191372000,2.089218
524,-87.0812686975,-8.2722425461,0.1000000000,80,69,107,0.5180779000,2.044981
525,-142.4995500953,-8.4873971939,0.1000000000,102,88,138,0.5167117000,2.110900
526,-13.4135627575,-9.4436492920,0.1100000000,90,81,115,0.5155732000,1.963175
527,-104.0539300541,-10.4493484497,0.1100000000,102,80,131,0.5142763000,1.807563
528,-140.8244087951,-9.9926786423,0.1100000000,92,83,109,0.5131972000,2.260762
529,-86.8034301013,-9.4365653992,0.1100000000,85,70,96,0.5122468000,2.042048
530,-77.7991744918,-9.6168889999,0.1100000000,60,54,74,0.5115142000,1.889919
531,23.9174066303,-9.9623327255,0.1200000000,64,59,82,0.5107024000,1.574592
532,-48.2620561201,-10.8354272842,0.1200000000,78,66,113,0.5095837000,2.059140
533,11.3987435649,-9.0078125000,0.1200000000,128,107,159,0.5080096000,1.830436
534,-66.7925381590,-8.8622951508,0.1100000000,97,85,142,0.5066038000,2.041982
535,50.7426999899,-9.4667186737,0.1200000000,80,70,95,0.5056633000,2.040575
536,-52.2623822816,-9.9095935822,0.1200000000,77,66,96,0.5047129000,2.102263
537,-206.6605125921,-9.0685176849,0.1100000000,99,89,110,0.5036239000,2.114414
538,-26.6482008609,-9.0469551086,0.1100000000,102,88,132,0.5023171000,2.178071
539,-133.9283585179,-9.3387546539,0.1100000000,87,73,100,0.5013271000,1.883591
540,-26.6717780368,-9.4495830536,0.1100000000,99,89,122,0.5001193000,2.331480
541,-47.3932774546,-9.3566913605,0.1100000000,65,56,83,0.4992976000,1.975445
542,-120.5989014145,-10.0118637085,0.1100000000,140,124,156,0.4977532000,1.981160
543,-144.0114293835,-10.2564458847,0.1100000000,100,87,135,0.4964167000,2.119526
544,-71.2195591284,-10.3028326035,0.1000000000,65,54,81,0.4956148000,2.172306
545,-221.3782660513,-10.4920501709,0.1000000000,104,90,111,0.4945159000,1.955705
546,-45.3793822144,-10.3001537323,0.1000000000,82,73,112,0.4934071000,1.825247
547,-16.0958404590,-10.8023948669,0.1000000000,85,72,99,0.4924270000,2.200347
548,-59.8889293837,-10.1277713776,0.1000000000,111,91,137,0.4910707000,2.224359
549,10.9727970783,-10.4426574707,0.1100000000,61,53,69,0.4903876000,2.171292
550,-105.1420262011,-9.5510616302,0.1100000000,76,63,82,0.4895758000,1.866578
551,-293.8933745042,-9.7874755859,0.1100000000,110,104,130,0.4882888000,1.886668
552,-84.1096555165,-9.2370691299,0.1000000000,77,67,96,0.4873384000,2.246785
553,-102.7751692958,-9.0046195984,0.1000000000,76,65,102,0.4863286000,2.168410
554,-13.3601689530,-9.7738780975,0.1100000000,76,62,102,0.4853188000,2.187294
555,-85.1673030048,-9.3714056015,0.1100000000,65,53,76,0.4845664000,1.856470
556,-49.0909152569,-10.1050338745,0.1100000000,54,47,66,0.4839130000,2.281491
557,-46.9506209604,-10.4219350815,0.1100000000,62,54,88,0.4830418000,2.266634
558,-113.9767023634,-10.1965951920,0.1100000000,90,77,116,0.4818934000,2.032989
559,-66.2506817554,-10.2994470596,0.1100000000,86,76,127,0.4806361000,2.196885
560,1.9675322138,-9.7949695587,0.1200000000,75,67,103,0.4796164000,2.154144
561,-68.8579811635,-10.1516532898,0.1200000000,62,51,70,0.4789234000,1.972199
562,-114.6119806770,-11.0165653229,0.1100000000,85,74,101,0.4779235000,2.058778
563,-116.2079384115,-9.3381662369,0.1100000000,63,51,90,0.4770325000,1.729391
564,-96.3899996345,-10.0473270416,0.1100000000,71,60,94,0.4761019000,2.062476
565,-75.2123001982,-8.8755035400,0.1100000000,72,60,88,0.4752307000,2.050280
566,-13.1046389874,-8.7700719833,0.1100000000,103,91,141,0.4738348000,2.070684
567,-137.2376723795,-9.4280471802,0.1100000000,90,77,100,0.4728448000,2.437231
568,-259.3290833513,-10.1265478134,0.1100000000,112,96,121,0.4716469000,2.070155
569,-97.6537304713,-10.5457954407,0.1100000000,104,86,119,0.4704688000,1.700456
570,5.5728991572,-10.3549690247,0.1200000000,68,56,98,0.4694986000,2.215971
571,-99.5936100810,-10.7798948288,0.1200000000,52,44,59,0.4689145000,2.004205
572,-111.3339538187,-8.8099689484,0.1100000000,91,81,109,0.4678354000,2.044138
573,-73.7070409250,-9.6740407944,0.1100000000,66,55,92,0.4669246000,2.452548
574,-49.7074686010,-9.5030307770,0.1100000000,73,62,88,0.4660534000,2.177243
575,-45.0487449456,-10.5346450806,0.1100000000,76,61,90,0.4651624000,1.919716
576,21.7944507901,-10.9921121597,0.1200000000,53,47,75,0.4644199000,2.200023
577,-59.9872139165,-9.9875459671,0.1200000000,73,63,87,0.4635586000,1.784889
578,-42.7770521413,-11.4586992264,0.1200000000,92,80,106,0.4625092000,2.188487
579,-54.8627101158,-11.7338075638,0.1200000000,89,73,116,0.4613608000,1.868557
580,-107.9089486616,-10.4811553955,0.1200000000,65,55,72,0.4606480000,2.342958
581,-130.5765305918,-10.4872064590,0.1200000000,101,86,131,0.4593511000,2.316678
582,-43.1460738097,-11.1418447495,0.1200000000,88,74,105,0.4583116000,1.797235
583,-195.3493888380,-11.3527812958,0.1200000000,234,197,270,0.4556386000,1.844478
584,-57.2918767380,-11.7527284622,0.1200000000,72,61,90,0.4547476000,2.022992
585,-32.7629956246,-10.6489000320,0.1200000000,73,61,78,0.4539754000,2.005082
586,-59.7428448864,-10.1847066879,0.1200000000,117,91,139,0.4525993000,2.032171
587,-17.2367848850,-10.2591190338,0.1300000000,63,52,84,0.4517677000,1.782082
588,-88.3443125977,-11.5265169144,0.1300000000,73,65,119,0.4505896000,1.960669
589,-63.0398297073,-11.6498126984,0.1300000000,176,150,203,0.4485799000,2.334276
590,-77.6399231333,-12.0362930298,0.1300000000,77,66,99,0.4475998000,2.317746
591,-121.8975454323,-11.6723060608,0.1300000000,92,77,110,0.4465108000,1.895738
592,-70.5806177146,-11.6211328506,0.1300000000,94,78,130,0.4452238000,2.118468
593,-72.9534941072,-11.8655719757,0.1300000000,80,67,92,0.4443130000,2.254300
594,19.3837869061,-10.7860527039,0.1400000000,102,88,138,0.4429468000,2.009324
595,-72.6309250913,-11.5264587402,0.1400000000,132,110,169,0.4412737000,2.236106
596,-77.8941657703,-11.4380083084,0.1400000000,68,60,110,0.4401847000,2.348891
597,-125.0942956815,-11.3098945618,0.1300000000,92,81,106,0.4391353000,2.279626
598,24.2546885909,-11.3987112045,0.1400000000,88,71,120,0.4379473000,2.456524
599,-33.7754414677,-12.7050218582,0.1400000000,56,50,63,0.4373236000,1.981236
600,-58.3024254821,-12.7587509155,0.1400000000,67,54,77,0.4365613000,2.118846
601,-84.8311473997,-12.0988016129,0.1400000000,69,57,80,0.4357693000,2.049110
602,-42.2174427995,-12.2808208466,0.1400000000,66,59,81,0.4349674000,2.630822
603,-45.1001717180,-12.0195055008,0.1400000000,92,74,113,0.4338487000,2.169318
604,-40.3065812068,-11.6412220001,0.1400000000,98,86,114,0.4327201000,2.228674
605,-29.3534971126,-12.1283531189,0.1400000000,74,64,91,0.4318192000,2.105539
606,37.7083765414,-11.7791528702,0.1400000000,91,80,107,0.4307599000,2.099821
607,-109.4236276368,-12.2216835022,0.1400000000,90,76,116,0.4296115000,2.080977
608,-31.2978432241,-11.2953548431,0.1400000000,158,134,177,0.4278592000,2.395547
609,-38.9762792444,-11.5348443985,0.1400000000,160,139,194,0.4259386000,2.201729
610,4.1807211240,-11.3992080688,0.1400000000,91,76,114,0.4248100000,2.247584
611,-107.1994949479,-11.0010204315,0.1400000000,80,70,89,0.4239289000,2.274539
612,16.9309653181,-12.2775907516,0.1500000000,63,47,89,0.4230478000,2.530172
613,-114.4342572043,-11.0332670212,0.1500000000,93,83,105,0.4220083000,2.238513
614,-7.5124249797,-11.6225280762,0.1600000000,94,75,119,0.4208302000,1.943948
615,-104.6119717402,-12.4295082092,0.1600000000,72,56,87,0.4199689000,2.308477
616,-51.7749431693,-12.8204212189,0.1600000000,94,83,109,0.4188898000,1.902289
617,-75.8953274954,-12.4858684540,0.1500000000,59,47,66,0.4182364000,2.487051
618,-30.3490267453,-12.8436231613,0.1600000000,57,43,79,0.4174543000,2.085419
619,13.3694173074,-12.2755851746,0.1600000000,64,54,82,0.4166425000,2.253555
620,1.5254383636,-12.6589221954,0.1700000000,110,92,136,0.4152961000,1.945921
621,-55.0353185677,-11.6201143265,0.1700000000,145,130,166,0.4136527000,2.184211
622,-22.4659757013,-12.3645191193,0.1700000000,129,103,159,0.4120786000,2.052338
623,-50.0089221286,-11.8748693466,0.1700000000,146,124,185,0.4102471000,2.126616
624,-58.2000391453,-11.3683710098,0.1700000000,105,95,116,0.4090987000,2.213464
625,-66.9557218708,-12.5173969269,0.1700000000,121,96,135,0.4077622000,2.268354
626,-84.2270423477,-11.9942626953,0.1600000000,92,75,121,0.4065643000,2.074313
627,-52.6394128949,-11.2606086731,0.1600000000,81,65,101,0.4055644000,2.249748
628,-89.6299223563,-10.8543300629,0.1600000000,113,90,127,0.4043071000,2.204558
629,4.6059938116,-12.8533382416,0.1700000000,71,63,85,0.4034656000,2.504845
630,-40.2359022328,-12.0192461014,0.1700000000,114,99,133,0.4021489000,2.100830
631,-77.5879168054,-10.5356760025,0.1600000000,143,114,171,0.4004560000,2.224635
632,-209.7155624623,-11.9567117691,0.1600000000,119,104,140,0.3990700000,2.493793
633,1.5651934056,-10.9120578766,0.1700000000,78,63,92,0.3981592000,2.120494
634,-76.0632432851,-11.2518291473,0.1700000000,74,57,102,0.3971494000,3.011856
635,-1.2896619139,-11.6896457672,0.1600000000,100,84,134,0.3958228000,2.139691
636,-25.2903180801,-9.6812534332,0.1600000000,68,61,106,0.3947734000,2.183194
637,20.8147961509,-10.6375322342,0.1700000000,77,67,121,0.3935755000,2.518503
638,-74.1636173324,-10.4281044006,0.1700000000,87,73,101,0.3925756000,1.907487
639,39.9257044045,-11.4403457642,0.1800000000,86,73,111,0.3914767000,1.846917
640,-73.7925436891,-10.3683338165,0.1800000000,70,60,92,0.3905659000,2.024549
641,-9.7625991792,-10.8545761108,0.1800000000,111,95,151,0.3890710000,2.218831
642,-70.9536852156,-9.8101482391,0.1800000000,89,71,103,0.3880513000,2.312172
643,-68.0449979611,-10.4353332520,0.1800000000,56,46,74,0.3873187000,1.609975
644,-97.9068177440,-10.3713111877,0.1800000000,73,56,81,0.3865168000,2.124223
645,-301.0730449296,-12.1603689194,0.1800000000,716,623,817,0.3784285000,2.145035
646,-88.4500668929,-9.9584579468,0.1900000000,351,308,386,0.3746071000,2.290902
647,-27.2995297342,-10.4794759750,0.1900000000,87,77,125,0.3733696000,2.248221
648,53.6897866592,-10.2179069519,0.2000000000,85,74,92,0.3724588000,1.854869
649,-24.8229675440,-11.6450242996,0.1900000000,95,84,115,0.3713203000,2.124249
650,-68.0407503320,-11.7669172287,0.1900000000,85,70,94,0.3703897000,1.794026
651,-71.5917624796,-11.3777227402,0.1900000000,55,43,101,0.3693898000,2.192416
652,-61.3601281734,-11.1453170776,0.1900000000,89,74,110,0.3683008000,2.189765
653,-94.5445767078,-11.2345685959,0.1900000000,134,109,163,0.3666871000,2.121738
654,-65.4573742650,-12.0891876221,0.1800000000,77,68,87,0.3658258000,2.263966
655,-33.0885043736,-12.9371166229,0.1800000000,91,80,101,0.3648259000,2.284419
656,-96.7663711170,-12.1370353699,0.1800000000,123,105,142,0.3634201000,2.382323
