episode,step,selected_action,executed_action,misfire,base_reward,modified_reward,expected_fuel_penalty,safe_landing_bonus,reward_check_passed
3,4,2,2,False,-1.7822237103689134,-2.0822237103689134,0.3,0.0,True
3,5,3,3,False,-1.6095182342006626,-1.9095182342006627,0.3,0.0,True
3,6,0,0,False,-0.5469133911897472,-0.5469133911897472,0.0,0.0,True
3,7,0,0,False,-0.5899001992990804,-0.5899001992990804,0.0,0.0,True
3,8,2,2,False,-3.403028099397903,-3.703028099397903,0.3,0.0,True
3,9,1,1,False,0.32114020555809586,0.02114020555809587,0.3,0.0,True
3,10,1,1,False,0.7474656345069957,0.44746563450699567,0.3,0.0,True
3,11,0,0,False,-0.27017773873075157,-0.27017773873075157,0.0,0.0,True
3,12,0,0,False,-0.3187731438969763,-0.3187731438969763,0.0,0.0,True
3,13,3,3,False,-1.6210387351909208,-1.9210387351909208,0.3,0.0,True
3,14,0,0,False,-0.6248827359275424,-0.6248827359275424,0.0,0.0,True
3,15,3,3,False,-1.687003702998054,-1.987003702998054,0.3,0.0,True
3,16,3,3,False,-1.8991402149908356,-2.1991402149908357,0.3,0.0,True
3,17,1,1,False,0.04945347992776419,-0.25054652007223577,0.3,0.0,True
3,18,0,0,False,-0.9386483390653098,-0.9386483390653098,0.0,0.0,True
3,19,1,0,True,-0.9801484391240649,-1.280148439124065,0.3,0.0,True
3,20,3,0,True,-1.019398223621721,-1.319398223621721,0.3,0.0,True
3,21,1,0,True,-1.055962276924788,-1.355962276924788,0.3,0.0,True
3,22,0,0,False,-1.0897883820370566,-1.0897883820370566,0.0,0.0,True
3,23,3,3,False,-2.166804251156036,-2.4668042511560357,0.3,0.0,True
3,24,0,0,False,-1.3168578888448792,-1.3168578888448792,0.0,0.0,True
3,25,3,3,False,-2.2661069292659293,-2.566106929265929,0.3,0.0,True
3,26,2,2,False,-2.019553254634377,-2.3195532546343767,0.3,0.0,True
3,27,3,3,False,-2.78882421083557,-3.0888242108355697,0.3,0.0,True
3,28,3,0,True,-1.6730666971049004,-1.9730666971049005,0.3,0.0,True
3,29,2,2,False,-1.3185414319572033,-1.6185414319572033,0.3,0.0,True
3,30,3,3,False,-3.055256529150198,-3.3552565291501977,0.3,0.0,True
3,31,0,0,False,-1.93584519828093,-1.93584519828093,0.0,0.0,True
3,32,2,2,False,-2.5874235424852428,-2.8874235424852426,0.3,0.0,True
3,33,0,0,False,-1.8884997890224895,-1.8884997890224895,0.0,0.0,True
3,34,0,0,False,-1.8962172219973183,-1.8962172219973183,0.0,0.0,True
3,35,1,1,False,-1.0282346557975746,-1.3282346557975746,0.3,0.0,True
3,36,3,3,False,-3.108186319312749,-3.408186319312749,0.3,0.0,True
3,37,3,3,False,-3.3335408351836393,-3.633540835183639,0.3,0.0,True
3,38,3,3,False,-3.4666480301307545,-3.7666480301307543,0.3,0.0,True
3,39,2,2,False,-3.3052874447690668,-3.6052874447690666,0.3,0.0,True
3,40,2,2,False,-2.72507373867852,-3.02507373867852,0.3,0.0,True
3,41,3,3,False,-3.5861758580698777,-3.8861758580698775,0.3,0.0,True
3,42,1,1,False,-1.2800402182626545,-1.5800402182626545,0.3,0.0,True
3,43,1,1,False,-1.347132505117911,-1.647132505117911,0.3,0.0,True
3,44,2,0,True,-2.1270757388270454,-2.427075738827045,0.3,0.0,True
3,45,0,0,False,-2.1223011742052904,-2.1223011742052904,0.0,0.0,True
3,46,2,2,False,-3.373323376435496,-3.673323376435496,0.3,0.0,True
3,47,3,3,False,-3.0908285975309853,-3.390828597530985,0.3,0.0,True
3,48,2,2,False,-2.4114767233790415,-2.7114767233790413,0.3,0.0,True
3,49,2,2,False,-1.7618748784623108,-2.061874878462311,0.3,0.0,True
3,50,1,0,True,-2.362637124537912,-2.6626371245379117,0.3,0.0,True
3,51,3,3,False,-3.288568180953716,-3.588568180953716,0.3,0.0,True
3,52,0,0,False,-2.5327437217383704,-2.5327437217383704,0.0,0.0,True
3,53,3,3,False,-3.496728099061356,-3.796728099061356,0.3,0.0,True
3,54,3,3,False,-4.020946798778794,-4.3209467987787935,0.3,0.0,True
3,55,0,0,False,-2.961503646773906,-2.961503646773906,0.0,0.0,True
3,56,2,2,False,-4.881218666062909,-5.181218666062909,0.3,0.0,True
3,57,3,0,True,-2.9191613814452353,-3.219161381445235,0.3,0.0,True
3,58,1,1,False,-1.7880581006957914,-2.0880581006957915,0.3,0.0,True
3,59,1,1,False,-1.4788933079047684,-1.7788933079047684,0.3,0.0,True
3,60,1,1,False,-1.5419175992994087,-1.8419175992994088,0.3,0.0,True
3,61,0,0,False,-2.2483596646946467,-2.2483596646946467,0.0,0.0,True
3,62,3,3,False,-3.146188945755425,-3.446188945755425,0.3,0.0,True
3,63,1,1,False,-1.2745681715203137,-1.5745681715203137,0.3,0.0,True
3,64,3,3,False,-3.1029482755338607,-3.4029482755338605,0.3,0.0,True
3,65,1,0,True,-2.4136420387370094,-2.7136420387370093,0.3,0.0,True
3,66,0,0,False,-2.434490356402705,-2.434490356402705,0.0,0.0,True
3,67,1,1,False,-1.4007843609114434,-1.7007843609114435,0.3,0.0,True
3,68,3,3,False,-3.1553739956909497,-3.4553739956909495,0.3,0.0,True
3,69,2,2,False,-3.5683537132210743,-3.868353713221074,0.3,0.0,True
3,70,3,0,True,-2.568642906632931,-2.868642906632931,0.3,0.0,True
3,71,2,2,False,-4.8281919356750675,-5.128191935675067,0.3,0.0,True
3,72,0,0,False,-2.6665352186321343,-2.6665352186321343,0.0,0.0,True
3,73,1,1,False,-1.638847557051945,-1.938847557051945,0.3,0.0,True
3,74,1,0,True,-2.530766666735076,-2.8307666667350757,0.3,0.0,True
3,75,2,2,False,-5.015698476477314,-5.315698476477314,0.3,0.0,True
3,76,0,0,False,-2.6676944905316304,-2.6676944905316304,0.0,0.0,True
3,77,0,0,False,-2.760345533256384,-2.760345533256384,0.0,0.0,True
3,78,0,0,False,-2.8618699030038783,-2.8618699030038783,0.0,0.0,True
3,79,1,1,False,-1.8702924650129649,-2.170292465012965,0.3,0.0,True
3,80,0,0,False,-2.8161962854841818,-2.8161962854841818,0.0,0.0,True
3,81,1,1,False,-1.9952428183412667,-2.2952428183412668,0.3,0.0,True
3,82,2,2,False,-7.450058471747968,-7.750058471747968,0.3,0.0,True
3,83,2,2,False,-6.102330180609715,-6.402330180609715,0.3,0.0,True
3,84,3,3,False,-4.095187692852703,-4.395187692852703,0.3,0.0,True
3,85,3,3,False,-4.572828832481178,-4.8728288324811775,0.3,0.0,True
3,86,3,3,False,-5.02041172160986,-5.32041172160986,0.3,0.0,True
3,87,1,1,False,-3.3424643227567388,-3.6424643227567386,0.3,0.0,True
3,88,1,1,False,-3.1854945275412363,-3.485494527541236,0.3,0.0,True
3,89,0,0,False,-4.189390473043375,-4.189390473043375,0.0,0.0,True
3,90,2,2,False,-5.49948115120161,-5.79948115120161,0.3,0.0,True
3,91,2,2,False,-6.8059745581770015,-7.105974558177001,0.3,0.0,True
3,92,1,1,False,-4.137934692967149,-4.437934692967149,0.3,0.0,True
3,93,0,0,False,40.47248785523442,40.47248785523442,0.0,0.0,True
3,94,1,0,True,-100.0,-100.3,0.3,0.0,True
4,1,3,3,False,-2.625216738992178,-2.925216738992178,0.3,0.0,True
4,2,2,2,False,-1.8257330113533954,-2.1257330113533954,0.3,0.0,True
4,3,0,0,False,-1.6749320239548524,-1.6749320239548524,0.0,0.0,True
4,4,0,0,False,-1.7748871482546633,-1.7748871482546633,0.0,0.0,True
4,5,1,1,False,-0.9811035509761428,-1.2811035509761428,0.3,0.0,True
4,6,0,0,False,-1.713785857881163,-1.713785857881163,0.0,0.0,True
4,7,3,3,False,-2.6314736249674398,-2.9314736249674396,0.3,0.0,True
4,8,1,1,False,-1.0851192075897405,-1.3851192075897405,0.3,0.0,True
4,9,0,0,False,-1.7145473006110592,-1.7145473006110592,0.0,0.0,True
4,10,1,0,True,-1.6953310435569904,-1.9953310435569904,0.3,0.0,True
4,11,0,0,False,-1.6690347207710374,-1.6690347207710374,0.0,0.0,True
4,12,1,1,False,-1.2033390998621474,-1.5033390998621474,0.3,0.0,True
4,13,1,1,False,-1.0085770925699353,-1.3085770925699354,0.3,0.0,True
4,14,2,2,False,2.322982429050069,2.022982429050069,0.3,0.0,True
4,15,1,0,True,-1.1927839437978207,-1.4927839437978208,0.3,0.0,True
4,16,0,0,False,-1.1514330953316687,-1.1514330953316687,0.0,0.0,True
4,17,3,3,False,-1.605025267958921,-1.905025267958921,0.3,0.0,True
4,18,2,2,False,5.106121606549448,4.806121606549448,0.3,0.0,True
4,19,1,1,False,-0.8314471459001982,-1.1314471459001982,0.3,0.0,True
4,20,2,2,False,1.0424207483567158,0.7424207483567158,0.3,0.0,True
4,21,2,2,False,4.675286777374009,4.37528677737401,0.3,0.0,True
4,22,0,0,False,-1.5318184491520412,-1.5318184491520412,0.0,0.0,True
4,23,1,1,False,-1.6047486742448018,-1.9047486742448019,0.3,0.0,True
4,24,0,0,False,-1.8255157750974718,-1.8255157750974718,0.0,0.0,True
4,25,0,0,False,-1.8644412524888594,-1.8644412524888594,0.0,0.0,True
4,26,1,0,True,-1.718421109814443,-2.018421109814443,0.3,0.0,True
4,27,2,2,False,2.8921369300690687,2.592136930069069,0.3,0.0,True
4,28,2,2,False,1.282509077292741,0.982509077292741,0.3,0.0,True
4,29,3,0,True,-1.7114834838017714,-2.011483483801771,0.3,0.0,True
4,30,2,2,False,1.4771182157550526,1.1771182157550526,0.3,0.0,True
4,31,0,0,False,-1.6272633471088511,-1.6272633471088511,0.0,0.0,True
4,32,3,3,False,-1.5288095349047797,-1.8288095349047797,0.3,0.0,True
4,33,1,1,False,-1.3249051366652214,-1.6249051366652214,0.3,0.0,True
4,34,1,1,False,-1.531089356232228,-1.8310893562322281,0.3,0.0,True
4,35,0,0,False,-1.5177988287127846,-1.5177988287127846,0.0,0.0,True
4,36,1,1,False,-1.5391222596287253,-1.8391222596287253,0.3,0.0,True
4,37,3,3,False,-1.5055662094668196,-1.8055662094668197,0.3,0.0,True
4,38,2,2,False,5.394355054205971,5.0943550542059715,0.3,0.0,True
4,39,0,0,False,-1.3002715484085456,-1.3002715484085456,0.0,0.0,True
4,40,2,2,False,1.0569365756987394,0.7569365756987394,0.3,0.0,True
4,41,2,2,False,4.621282180845026,4.321282180845026,0.3,0.0,True
4,42,2,2,False,1.427167466029556,1.1271674660295559,0.3,0.0,True
4,43,1,1,False,-1.4048763429604196,-1.7048763429604197,0.3,0.0,True
4,44,3,3,False,-1.2114528584458515,-1.5114528584458515,0.3,0.0,True
4,45,2,2,False,2.0086598486987386,1.7086598486987385,0.3,0.0,True
4,46,0,0,False,-1.1481459071957545,-1.1481459071957545,0.0,0.0,True
4,47,1,1,False,-1.292978664105674,-1.592978664105674,0.3,0.0,True
4,48,2,2,False,4.19101451898207,3.89101451898207,0.3,0.0,True
4,49,0,0,False,-1.1863695123405193,-1.1863695123405193,0.0,0.0,True
4,50,0,0,False,-1.1271256844250104,-1.1271256844250104,0.0,0.0,True
4,51,1,1,False,-1.2269594719807901,-1.5269594719807902,0.3,0.0,True
4,52,3,3,False,-1.0050547896143474,-1.3050547896143474,0.3,0.0,True
4,53,2,2,False,2.3343440086901355,2.0343440086901357,0.3,0.0,True
4,54,1,0,True,-1.0114428209646462,-1.3114428209646463,0.3,0.0,True
4,55,2,2,False,2.440040900221402,2.1400409002214023,0.3,0.0,True
4,56,3,3,False,-0.7544419549377028,-1.0544419549377029,0.3,0.0,True
4,57,2,2,False,3.097080125408394,2.797080125408394,0.3,0.0,True
4,58,1,1,False,-1.0034634485055267,-1.3034634485055268,0.3,0.0,True
4,59,3,0,True,-0.8608733583722312,-1.1608733583722313,0.3,0.0,True
4,60,2,2,False,3.258587370868537,2.9585873708685373,0.3,0.0,True
4,61,3,0,True,-0.9225442893888385,-1.2225442893888385,0.3,0.0,True
4,62,2,2,False,3.075446648091355,2.7754466480913553,0.3,0.0,True
4,63,1,1,False,-1.1870877031491307,-1.4870877031491307,0.3,0.0,True
4,64,0,0,False,-1.0190514456405992,-1.0190514456405992,0.0,0.0,True
4,65,0,0,False,-0.9612085365686482,-0.9612085365686482,0.0,0.0,True
4,66,3,3,False,-0.7503784001255258,-1.0503784001255259,0.3,0.0,True
4,67,2,2,False,1.9187385014191818,1.6187385014191817,0.3,0.0,True
4,68,2,2,False,2.8404630198553606,2.540463019855361,0.3,0.0,True
4,69,3,3,False,-0.4586430774307064,-0.7586430774307065,0.3,0.0,True
4,70,0,0,False,-0.47821429717893693,-0.47821429717893693,0.0,0.0,True
4,71,3,3,False,-0.16279757810491333,-0.4627975781049133,0.3,0.0,True
4,72,1,1,False,-0.4378306520216302,-0.7378306520216302,0.3,0.0,True
4,73,1,1,False,-0.639806017765493,-0.939806017765493,0.3,0.0,True
4,74,0,0,False,-0.45026194769837957,-0.45026194769837957,0.0,0.0,True
4,75,2,2,False,4.537865200836518,4.237865200836518,0.3,0.0,True
4,76,0,0,False,-0.43660682274531837,-0.43660682274531837,0.0,0.0,True
4,77,3,3,False,-0.09505494603860029,-0.39505494603860025,0.3,0.0,True
4,78,3,3,False,0.09399470702382587,-0.20600529297617412,0.3,0.0,True
4,79,2,2,False,3.700652812466825,3.4006528124668254,0.3,0.0,True
4,80,3,3,False,0.33678243789086193,0.03678243789086194,0.3,0.0,True
4,81,0,0,False,0.11283301822950875,0.11283301822950875,0.0,0.0,True
4,82,2,2,False,2.179673804944554,1.8796738049445538,0.3,0.0,True
4,83,0,0,False,-0.6035312542226734,-0.6035312542226734,0.0,0.0,True
4,84,1,1,False,8.240314372977652,7.940314372977652,0.3,0.0,True
4,85,1,1,False,13.196583122844233,12.896583122844232,0.3,0.0,True
4,86,3,0,True,-100.0,-50.3,0.3,50.0,True
5,1,0,0,False,0.3424477444856393,0.3424477444856393,0.0,0.0,True
5,2,1,1,False,1.2941303821687324,0.9941303821687324,0.3,0.0,True
5,3,0,0,False,0.5246653108978876,0.5246653108978876,0.0,0.0,True
5,4,1,1,False,1.7340073085575807,1.4340073085575806,0.3,0.0,True
5,5,1,1,False,1.580948651123408,1.280948651123408,0.3,0.0,True
5,6,2,2,False,0.14715388573001748,-0.1528461142699825,0.3,0.0,True
5,7,2,2,False,-1.6596846017017015,-1.9596846017017016,0.3,0.0,True
5,8,2,2,False,-1.0524501961376587,-1.3524501961376587,0.3,0.0,True
5,9,3,0,True,0.8457084880576531,0.545708488057653,0.3,0.0,True
5,10,3,0,True,0.7923030272879146,0.4923030272879146,0.3,0.0,True
5,11,0,0,False,0.729631549260688,0.729631549260688,0.0,0.0,True
5,12,3,3,False,-0.28952255380636305,-0.5895225538063631,0.3,0.0,True
